1.689600000000000000e+05 7.029000000000000000e+03 3.961750000000000000e+05 2.568797302246093750e+02
1.689610000000000000e+05 3.234000000000000000e+03 1.616570000000000000e+05 2.534797668457031250e+02
1.689620000000000000e+05 1.317100000000000000e+04 9.142930000000000000e+05 2.529964447021484375e+02
1.689630000000000000e+05 1.573600000000000000e+04 1.404181000000000000e+06 2.534964294433593750e+02
1.689640000000000000e+05 9.989000000000000000e+03 6.583170000000000000e+05 2.533964385986328125e+02
1.689650000000000000e+05 1.451600000000000000e+04 1.271846000000000000e+06 2.532631072998046875e+02
1.689660000000000000e+05 5.923000000000000000e+03 3.583100000000000000e+05 3.789113464355468750e+02
1.689670000000000000e+05 1.157700000000000000e+04 9.739420000000000000e+05 2.529797821044921875e+02
1.689680000000000000e+05 1.313400000000000000e+04 1.441085000000000000e+06 2.532297668457031250e+02
1.689690000000000000e+05 1.383700000000000000e+04 1.482923000000000000e+06 2.479131774902343750e+02
1.689700000000000000e+05 1.042300000000000000e+04 1.236583000000000000e+06 2.667129211425781250e+02
1.689710000000000000e+05 1.287600000000000000e+04 1.373358000000000000e+06 2.476631774902343750e+02
1.689720000000000000e+05 1.055300000000000000e+04 1.257447000000000000e+06 2.476465148925781250e+02
1.689730000000000000e+05 5.841000000000000000e+03 7.531950000000000000e+05 2.477631835937500000e+02
1.689740000000000000e+05 2.422000000000000000e+03 3.368480000000000000e+05 2.475965118408203125e+02
1.689750000000000000e+05 1.112800000000000000e+04 1.133061000000000000e+06 2.474798583984375000e+02
1.689760000000000000e+05 1.024100000000000000e+04 1.187137000000000000e+06 2.704961853027343750e+02
1.689770000000000000e+05 5.913000000000000000e+03 7.715730000000000000e+05 2.473465270996093750e+02
1.689780000000000000e+05 2.532000000000000000e+03 3.637610000000000000e+05 2.478798522949218750e+02
1.689790000000000000e+05 9.109000000000000000e+03 8.336260000000000000e+05 2.445298919677734375e+02
1.689800000000000000e+05 9.375000000000000000e+03 1.041677000000000000e+06 2.442965698242187500e+02
1.689810000000000000e+05 5.914000000000000000e+03 7.545590000000000000e+05 2.446632232666015625e+02
1.689820000000000000e+05 2.651000000000000000e+03 3.760280000000000000e+05 2.443965606689453125e+02
1.689830000000000000e+05 8.199000000000000000e+03 8.424560000000000000e+05 2.445298919677734375e+02
1.689840000000000000e+05 5.567000000000000000e+03 6.944940000000000000e+05 2.671295776367187500e+02
1.689850000000000000e+05 2.786000000000000000e+03 3.776100000000000000e+05 2.437799072265625000e+02
1.689860000000000000e+05 5.160000000000000000e+03 6.134020000000000000e+05 2.687795410156250000e+02
1.689870000000000000e+05 2.676000000000000000e+03 3.657580000000000000e+05 2.440132293701171875e+02
1.689880000000000000e+05 1.085000000000000000e+03 1.924370000000000000e+05 2.444299011230468750e+02
1.689890000000000000e+05 6.620000000000000000e+02 1.335580000000000000e+05 4.476603698730468750e+02
1.689900000000000000e+05 1.158000000000000000e+03 1.927430000000000000e+05 2.918792419433593750e+02
1.689910000000000000e+05 7.040000000000000000e+02 1.238940000000000000e+05 2.412132720947265625e+02
1.689920000000000000e+05 1.243000000000000000e+03 2.002690000000000000e+05 2.417465972900390625e+02
1.689930000000000000e+05 8.150000000000000000e+02 1.201270000000000000e+05 2.412466125488281250e+02
1.689940000000000000e+05 1.271000000000000000e+03 2.075400000000000000e+05 2.414466094970703125e+02
1.689950000000000000e+05 8.060000000000000000e+02 1.262110000000000000e+05 2.415132751464843750e+02
1.689960000000000000e+05 1.393000000000000000e+03 2.086120000000000000e+05 2.411966094970703125e+02
1.689970000000000000e+05 8.530000000000000000e+02 1.314450000000000000e+05 2.413299407958984375e+02
1.689980000000000000e+05 1.863000000000000000e+03 3.375452400000000000e+07 7.241231689453125000e+02
1.689990000000000000e+05 6.623000000000000000e+03 4.064380000000000000e+05 9.127205200195312500e+02
1.690000000000000000e+05 1.033600000000000000e+04 6.031790000000000000e+05 7.247064819335937500e+02
